,baseFare
65397,180.47
64731,292.09
23932,208.37
211855,217.67
133749,217.67
168196,217.67
245097,124.65
127164,217.67
16130,106.05
180128,115.35
163934,124.65
219910,133.95
157497,217.67
14074,143.26
73048,271.63
250069,171.16
27275,199.07
147336,152.56
54184,124.65
34897,133.95
33496,271.63
30175,292.09
17018,375.81
279646,143.26
129531,208.38
246822,124.65
34403,82.79
132479,171.16
2314,171.16
109756,199.07
171592,124.65
106512,217.67
22605,106.05
240172,199.07
18682,180.47
282040,199.07
133748,217.67
247328,124.65
163110,217.67
222821,217.67
199495,133.95
220626,217.67
164863,310.7
81986,273.49
83813,180.47
114705,152.56
7748,217.67
155670,222.33
142858,310.7
31643,347.91
56727,347.91
265983,124.65
69920,203.73
232184,217.67
152959,87.44
260232,161.86
24592,208.38
43464,226.98
103361,124.65
243946,217.67
180892,171.16
12885,175.82
267922,124.65
41438,152.55
232729,199.07
180658,217.67
252228,217.67
196217,124.65
109753,152.56
148110,87.44
156232,129.3
193998,115.35
65750,180.47
6236,262.33
136541,124.65
49002,124.65
130732,217.67
229084,133.95
175972,143.26
12700,106.05
140028,171.16
147781,124.65
55185,208.38
145478,124.65
104980,152.56
279229,264.19
253043,214.88
76003,231.63
242634,217.67
247769,310.7
170118,217.67
189310,124.65
1893,171.16
88646,180.47
9888,375.81
234353,217.67
121811,152.56
3038,143.26
21694,217.67
93611,152.56
511,262.33
255637,310.7
23112,213.03
238572,124.65
95645,124.65
201911,310.7
129948,217.67
269292,171.16
132752,199.07
25616,271.63
165652,171.16
795,282.79
59166,124.65
110042,217.67
96822,338.61
268472,124.65
266161,217.67
124386,152.56
39654,271.63
9270,282.79
99882,217.67
141760,217.67
34106,115.35
12488,143.26
122552,152.56
261865,217.67
204006,217.67
240139,171.16
240934,217.67
120137,152.56
105413,124.65
239774,171.16
46013,138.61
168489,171.16
154078,175.81
137218,87.44
95575,124.65
270297,338.6
56794,180.47
2144,199.07
254704,217.67
46829,124.65
258557,199.07
253714,171.16
76225,217.67
116296,310.7
49735,226.98
94761,273.49
209162,143.26
140835,87.44
1086,217.67
112563,217.67
265779,217.67
28540,180.47
104322,385.11
55202,422.33
106649,217.67
155450,315.35
248477,104.19
238037,171.16
168114,329.3
16385,245.58
217946,133.95
179073,217.67
22461,199.07
203676,310.7
285809,366.51
171369,124.65
228833,171.16
147862,87.44
238789,292.09
192521,115.35
183945,217.67
158279,143.26
70284,171.16
52153,152.56
176780,124.65
214569,124.65
173518,310.7
125411,152.56
82750,217.68
208031,171.16
75374,271.63
160078,171.16
19183,129.31
88315,222.33
245530,124.65
267527,264.19
107734,208.37
254398,413.02
151202,124.65
83355,217.68
274635,310.7
64509,199.07
263281,217.67
191041,124.65
139914,152.56
34682,203.73
85828,308.84
248596,199.07
273864,124.65
142101,171.16
153243,236.28
155073,129.3
99767,171.16
136641,124.65
183336,124.65
200532,217.67
68842,143.25
235268,143.26
204045,217.67
43245,189.77
276807,217.67
170815,87.44
137900,171.16
209810,124.65
167978,329.3
268364,171.16
134831,124.65
167007,171.16
271174,217.67
95438,152.56
119611,226.98
185878,124.65
284214,310.7
233334,171.16
281852,199.07
120260,152.56
73984,278.14
162235,171.16
139116,87.44
208009,264.19
127919,152.56
251503,310.7
121260,217.67
30657,217.68
229437,236.28
77457,124.65
82181,124.65
231688,143.26
81462,199.07
218727,217.67
242363,385.12
114191,124.65
277365,124.65
118524,124.65
156541,203.72
245238,124.65
153963,222.33
151029,124.65
221543,124.65
81662,306.05
215896,124.65
122418,124.65
167814,124.65
115583,226.97
182970,124.65
83324,180.47
98015,171.16
31795,115.35
42531,106.05
255911,301.4
222898,171.16
285748,264.19
147293,124.65
91772,213.03
9049,124.65
115520,217.67
109668,124.65
261397,357.21
46875,115.35
232562,171.16
74057,226.98
275349,264.19
231181,124.65
214011,171.16
288699,199.07
69945,213.03
82214,185.12
82272,124.65
59805,199.07
5688,208.37
164689,124.65
258713,236.28
221974,143.26
24394,399.07
63631,236.28
258739,347.91
71441,431.63
45062,199.07
54539,226.98
202650,171.16
274636,310.7
104915,189.77
110780,208.37
163884,124.65
47054,124.65
198092,115.35
255881,301.4
224997,115.35
10618,217.67
45353,185.12
81750,271.63
78804,180.47
97420,217.67
92282,152.56
180839,171.16
119631,217.67
140731,152.56
125681,217.67
136168,143.26
54960,171.16
260433,217.67
103770,124.65
166013,124.65
239036,310.7
54813,124.65
172892,124.65
231344,124.65
69791,180.47
155633,222.33
238740,292.09
123343,171.16
113516,352.56
77613,152.56
77963,222.33
44793,161.86
53958,152.55
193970,115.35
95805,217.68
27124,254.89
286128,468.84
136012,171.16
159225,310.7
14745,171.16
263836,124.65
275264,468.84
203036,171.16
85792,152.56
258666,199.07
62276,271.63
169186,92.09
47890,366.51
12784,152.56
115322,310.7
37971,161.86
144382,87.44
70410,143.25
241845,161.86
221707,115.35
29305,320.0
168604,124.65
86293,264.18
58200,208.38
232974,171.16
10296,106.05
160048,124.65
276157,143.26
170573,124.65
264041,171.16
214205,115.35
227944,236.28
60032,271.63
114084,347.91
140089,124.65
171396,124.65
190859,124.65
177214,310.7
102801,217.67
75187,180.47
122659,87.44
259428,217.67
15772,82.79
257703,171.16
108735,422.33
170525,310.7
76142,273.49
217726,124.65
155595,222.33
283328,199.07
275255,366.51
158712,92.09
40762,152.55
155244,129.3
122174,217.67
247234,124.65
166169,217.67
111376,124.65
4567,217.67
37939,115.35
93845,189.77
51162,143.25
184783,115.35
167688,92.09
185051,217.67
185536,124.65
112002,217.67
7718,217.67
84413,189.77
251235,310.7
225207,171.16
5458,106.05
10361,78.14
46398,250.24
221077,171.16
265902,171.16
197641,133.95
130672,152.56
76259,152.56
87944,208.37
285520,310.7
252323,143.26
172883,87.44
224446,171.16
26939,124.65
11132,199.07
242837,217.67
253411,217.67
152695,152.56
265835,310.7
229435,199.07
279486,264.19
152797,124.65
268009,264.19
129237,87.44
148631,171.16
42516,124.65
152680,152.56
4396,106.05
236128,217.67
228118,310.7
174963,171.16
76158,175.82
94160,271.63
192958,217.67
34874,180.47
122013,124.65
9873,115.35
160749,124.65
228458,217.67
213738,217.67
35551,271.63
261658,124.65
104189,271.63
111022,199.07
25779,171.16
171024,180.47
173229,87.44
164365,92.09
32779,199.07
216053,133.95
91333,208.37
85857,306.05
179828,124.65
5334,82.79
231856,310.7
131499,208.38
212581,171.16
68802,231.63
240901,217.67
167647,199.07
51707,338.6
184311,171.16
242596,310.7
141805,217.67
231552,171.16
112890,152.56
28994,106.05
29634,271.63
80852,222.33
11929,161.86
88705,124.65
201984,310.7
80771,208.37
192397,115.35
96855,273.49
275162,338.6
144614,310.7
85065,208.37
186400,124.65
217751,171.16
170291,199.07
38657,203.73
81092,271.63
172768,143.26
16679,262.33
30841,203.73
68717,171.16
227021,264.19
52736,124.65
69490,271.63
47409,180.47
177452,217.67
8758,203.72
105207,152.56
170954,87.44
215741,171.16
249105,124.65
77164,199.07
267610,124.65
42450,264.19
258546,236.28
106647,199.07
87994,152.56
218772,217.67
3479,217.67
76080,152.56
225981,171.16
114004,124.65
163831,171.16
140591,124.65
86126,189.77
97196,124.65
49117,124.65
76606,273.49
33154,106.05
24590,157.21
30412,324.65
105535,199.07
160358,92.09
280496,217.67
70796,143.25
197543,199.07
199535,171.16
154527,157.21
157620,217.67
158847,92.09
289160,347.91
70186,180.47
91507,152.56
6589,106.05
168673,171.16
204283,199.07
57591,450.24
126139,124.65
207521,217.67
24219,133.95
29982,171.16
53836,124.65
28182,292.09
31908,292.09
263937,264.19
68601,226.97
14023,375.81
260449,292.09
271402,217.67
100485,152.56
208343,217.67
112162,171.16
26464,180.47
57853,338.61
147066,310.7
99520,271.63
58370,133.95
239158,310.7
126043,199.07
25122,110.7
156580,92.09
249015,217.67
287963,310.7
196245,124.65
255959,292.09
279901,199.07
124561,87.44
188949,171.16
189168,152.56
55758,166.51
153891,222.33
173492,310.7
37517,152.55
197254,124.65
11790,217.67
4495,282.79
102252,152.56
83702,338.6
152204,171.16
109011,124.65
28233,292.09
184146,171.16
227281,264.19
168984,92.09
82690,152.56
129812,352.56
262773,124.65
271413,338.6
164006,92.09
45781,217.67
22167,292.09
84064,152.56
176700,124.65
30013,115.35
157261,310.7
12025,217.67
148498,217.67
64615,199.07
96447,152.56
71763,199.07
248627,143.26
283399,264.19
168274,217.67
47596,152.56
175195,124.65
59082,180.47
60404,292.09
192562,124.65
252142,161.86
209257,133.95
7075,106.05
130611,124.65
113756,217.67
191166,124.65
924,87.44
45136,292.09
138466,171.16
227513,115.35
233014,124.65
12356,143.26
232925,143.26
124458,152.56
70751,236.28
85288,271.63
86763,152.56
213370,385.12
63347,152.56
159470,310.7
188248,171.16
72946,292.09
21091,236.28
176415,87.44
178882,310.7
182031,310.7
23019,208.38
152884,124.65
57351,213.03
81601,217.68
162454,124.65
243533,124.65
258613,199.07
49917,175.82
84684,273.49
160992,310.7
247460,347.91
13411,110.7
234957,236.28
168576,171.16
8640,199.07
243880,347.91
224702,115.35
77401,124.65
197784,115.35
174238,124.65
91658,189.77
37290,101.39
45506,180.47
71570,180.47
328,152.56
185340,171.16
100368,217.68
88056,273.49
59053,180.47
248549,292.09
144846,217.67
155171,203.72
163151,217.67
263848,217.67
273695,413.02
14256,282.79
125023,217.67
114463,171.16
273659,264.19
141554,217.67
100250,189.77
153274,124.65
92199,222.33
104945,189.77
141989,199.07
161110,217.67
287964,310.7
7351,199.07
93996,180.47
51741,226.98
150936,199.07
169022,92.09
261140,217.67
247029,143.26
98311,217.67
15196,106.05
172365,124.65
3869,152.56
167044,264.19
75138,273.49
7925,161.86
192528,87.44
269823,124.65
186932,171.16
93029,124.65
144514,124.65
268531,217.67
114067,282.79
166331,92.09
241386,171.16
81752,271.63
51178,250.24
95339,124.65
232766,199.07
248548,292.09
109910,310.7
109184,152.56
2380,262.33
136115,217.67
117249,217.67
210655,171.16
260071,124.65
139822,171.16
242635,217.67
179461,143.26
212746,199.07
7844,106.05
231674,171.16
199171,124.65
168298,217.67
104254,180.47
27208,82.79
845,161.86
56975,180.47
135899,171.16
101819,124.65
265057,217.67
13969,171.16
151997,217.67
183699,310.7
84583,124.65
116899,152.56
159505,171.16
188951,171.16
53939,254.89
143318,217.67
223184,124.65
34374,82.79
283462,431.63
130992,124.65
21519,271.63
201770,115.35
40095,87.44
26247,133.95
245721,236.28
208473,217.67
168827,92.09
119236,217.67
248035,217.67
136517,152.56
38520,254.89
270332,264.19
16473,82.79
287252,246.51
279148,143.26
15861,82.79
189244,124.65
241385,171.16
242530,310.7
100519,273.49
208595,217.67
247385,171.16
13154,185.12
123009,217.67
250227,124.65
210485,171.16
17316,357.21
186671,217.67
204772,124.65
132772,152.56
223501,124.65
47296,171.16
149862,124.65
163718,124.65
167143,171.16
150689,124.65
73127,271.63
3713,171.16
71729,213.03
31968,115.35
283756,310.7
123181,217.67
67882,152.56
106508,124.65
221135,171.16
259915,347.91
286979,124.65
114759,199.07
269293,171.16
25618,271.63
51327,222.33
67286,208.38
123630,152.56
22140,366.51
8384,161.86
86118,124.65
214656,115.35
215793,171.16
54194,203.73
153442,92.09
88074,213.03
95231,124.65
168087,329.3
213143,124.65
232183,217.67
236816,124.65
238335,124.65
25666,271.63
111002,171.16
194847,217.67
210982,115.35
262454,310.7
232437,310.7
159671,264.19
168895,124.65
194206,115.35
88644,152.56
275344,217.67
78690,271.63
159596,171.16
61308,180.47
45139,124.65
121583,199.07
180028,124.65
163547,124.65
279164,217.67
21757,171.16
78243,180.47
7470,262.33
197467,115.35
123997,152.56
61731,124.65
227275,171.16
270508,171.16
32021,217.67
237809,217.67
163189,217.67
13700,262.33
100708,152.56
11338,240.93
142582,87.44
148285,385.12
36477,180.47
199534,171.16
99725,385.11
114326,208.37
69653,271.63
95689,152.56
214809,236.28
273340,310.7
202404,217.67
57113,171.16
95004,189.77
109544,199.07
5683,185.12
214863,171.16
271631,338.6
53226,271.63
87222,273.49
195219,171.16
44372,217.67
195400,124.65
75950,226.98
144926,217.67
100179,189.77
133868,217.67
209114,115.35
201023,115.35
106736,271.63
210942,143.26
89001,273.49
127057,217.67
97714,271.63
85971,180.47
60487,199.07
108758,208.37
219752,124.65
508,262.33
236998,236.28
177883,87.44
68042,271.63
13224,82.79
215374,217.67
4943,357.21
143502,310.7
63314,124.65
273521,217.67
10089,143.26
50342,171.16
175517,217.67
286268,310.7
142666,87.44
98169,124.65
88415,189.77
112160,171.16
84492,217.68
279316,217.67
233541,171.16
52355,171.16
51973,152.56
177401,217.67
245880,171.16
74030,217.67
172944,124.65
102645,180.47
106738,310.7
102135,152.56
79599,180.47
48575,271.63
57580,259.54
36165,87.44
181845,124.65
36510,226.98
181807,115.35
62034,250.24
226361,133.95
77798,254.88
41417,292.09
99739,180.47
97284,217.68
85404,273.49
199727,115.35
85912,208.37
192281,133.95
173700,217.67
125980,124.65
135736,217.67
131159,124.65
286952,161.86
242658,217.67
239472,217.67
266019,124.65
258712,217.67
43684,347.91
229200,199.07
36736,161.86
175168,87.44
2026,101.39
12856,82.79
187045,171.16
267359,171.16
55964,152.56
11226,194.42
123635,217.67
69895,320.0
14469,357.21
182235,217.67
51199,124.65
227954,347.91
125233,338.61
134581,217.67
171137,124.65
236817,124.65
40436,133.95
33985,171.16
188889,171.16
239102,310.7
279035,199.07
169213,143.26
236551,143.26
246865,124.65
74469,152.56
269777,264.19
185251,217.67
90687,273.49
60869,273.49
5,262.33
58805,271.63
55045,310.7
83660,180.47
189476,161.86
59280,124.65
108911,208.37
241805,199.07
273110,264.19
217966,133.95
191948,171.16
209860,124.65
269202,264.19
38756,166.51
167619,143.26
4496,282.79
168335,375.81
72112,271.63
260534,310.7
151439,87.44
188475,217.67
167799,92.09
144119,152.56
27684,271.63
125671,124.65
145641,124.65
206897,115.35
120097,199.07
117527,208.37
232940,310.7
268158,338.6
188100,115.35
177836,143.26
99656,180.47
22261,82.79
79130,271.63
123313,171.16
15263,78.14
256309,217.67
123207,217.67
118852,124.65
134329,152.56
12609,152.56
34394,385.11
142249,124.65
21387,166.51
222845,264.19
221159,171.16
97916,180.47
82327,152.56
112477,152.56
43683,347.91
14135,87.44
267883,124.65
180637,264.19
95237,152.56
142413,124.65
86535,189.77
66288,180.47
226877,310.7
119694,124.65
34497,133.95
212946,199.07
191268,310.7
181888,124.65
54792,124.65
111958,217.67
116372,152.56
77511,152.56
40344,226.98
125219,217.67
169749,124.65
1962,175.82
3077,143.26
105303,226.98
69123,264.18
83405,273.49
276738,375.81
33817,292.09
70605,226.97
238703,217.67
216129,133.95
195979,133.95
56742,180.47
13448,82.79
145596,171.16
243249,124.65
29452,106.05
130423,171.16
201116,124.65
251722,301.4
87920,278.14
190208,310.7
153961,222.33
169521,245.58
117781,208.37
81504,124.65
132540,199.07
69727,226.98
245343,161.86
59571,180.47
24860,166.51
171880,217.67
150603,431.63
46977,385.12
155308,92.09
24277,180.47
127346,199.07
4556,282.79
59774,213.03
178393,124.65
62425,180.47
118009,217.67
161324,310.7
91585,217.68
267520,217.67
169375,124.65
134991,124.65
213144,133.95
56039,217.68
252074,143.26
216355,115.35
235404,236.28
218875,217.67
199959,115.35
142341,143.26
182469,171.16
132998,124.65
66379,199.07
76579,273.49
233634,236.28
64747,124.65
158384,92.09
244808,171.16
84948,222.33
10936,175.82
23733,292.09
51609,271.63
233288,143.26
283974,124.65
202751,124.65
244607,217.67
263615,171.16
255880,301.4
39203,138.61
193247,199.07
103124,217.67
9920,106.05
111929,217.67
131058,152.56
224849,124.65
70936,231.63
6292,262.33
206601,199.07
226487,115.35
167699,143.26
94319,271.63
64032,315.35
155490,315.35
269824,124.65
283928,124.65
46462,231.63
253958,347.91
62277,271.63
1050,282.79
19546,431.63
19046,82.79
14725,262.33
19476,431.63
158102,199.07
134164,199.07
70958,217.68
266628,310.7
81197,273.49
150988,171.16
20459,82.79
188182,124.65
151215,87.44
179260,217.67
103502,310.7
114192,124.65
152828,87.44
202283,217.67
227081,217.67
13884,106.05
114365,124.65
4269,262.33
263531,264.19
213999,199.07
99998,273.49
49969,171.16
189609,115.35
133483,310.7
4961,217.67
214338,124.65
271414,338.6
236782,143.26
143032,264.19
98203,189.77
140836,87.44
146112,124.65
135098,87.44
119207,217.67
95437,152.56
1572,282.79
256147,347.91
165434,171.16
10861,171.16
272394,171.16
24937,82.79
166079,124.65
120401,124.65
40160,217.67
80131,271.63
99223,124.65
125334,152.56
229270,115.35
235025,124.65
101082,271.63
275247,366.51
168955,92.09
245651,199.07
157088,92.09
193025,217.67
255449,217.67
271816,124.65
213417,310.7
40070,171.16
187695,115.35
61277,152.56
250095,104.19
141874,124.65
96138,180.47
155133,92.09
41637,431.63
245383,199.07
59683,180.47
184834,310.7
135278,87.44
288308,264.19
32413,82.79
206903,124.65
123876,171.16
145570,171.16
19972,208.37
199441,115.35
256,262.33
131873,217.67
89855,273.49
10131,171.16
112080,171.16
141481,171.16
217099,217.67
122397,199.07
24516,180.47
232019,310.7
213550,217.67
285679,199.07
275437,217.67
92376,217.68
126357,87.44
103740,152.56
49767,226.98
175440,310.7
192995,217.67
59986,208.38
146078,231.63
73504,226.98
62518,394.42
159083,385.12
173006,124.65
201294,133.95
90413,152.56
14309,143.26
121326,217.67
3204,357.21
265890,264.19
139627,171.16
82299,124.65
288822,199.07
61158,124.65
120626,124.65
235219,310.7
8138,366.51
253355,217.67
263235,217.67
192908,217.67
87558,124.65
100716,189.77
222710,217.67
261684,264.19
36427,226.98
201579,115.35
143082,310.7
4319,262.33
78303,124.65
115207,310.7
94351,273.49
173987,305.12
109373,124.65
91187,185.12
113959,236.28
188921,199.07
157710,292.09
73588,124.65
49426,271.63
254422,347.91
183889,217.67
34820,152.55
191043,124.65
154701,92.09
165372,124.65
176764,171.16
88380,152.56
93315,217.67
31014,161.86
6875,217.67
213050,115.35
54839,124.65
90072,273.49
178000,124.65
65423,226.98
157208,217.67
168758,124.65
178591,87.44
275780,217.67
194733,217.67
24972,133.95
154331,129.3
46242,338.6
198678,217.67
126364,124.65
197112,171.16
224472,264.19
137566,264.19
184198,171.16
41658,271.63
170829,124.65
97277,124.65
202901,115.35
160567,124.65
65755,226.97
18653,82.79
100861,152.56
17126,115.35
124195,217.67
138741,124.65
166311,92.09
12813,152.56
158504,124.65
224054,217.67
3604,282.79
40032,115.35
59449,271.63
173648,310.7
110802,152.56
214628,115.35
86654,152.56
80197,273.49
177231,310.7
176589,180.47
50049,124.65
19648,271.63
194560,385.12
4894,106.05
186151,124.65
217050,217.67
137493,310.7
121087,217.67
283292,366.51
283499,310.7
209957,310.7
51904,226.98
50508,217.67
125283,171.16
77165,199.07
122846,310.7
221016,171.16
19270,203.73
261926,124.65
